"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","MainWindowHandle","MainWindowTitle","Responding","ProcessName","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","Site","Container"
"mobileactivationd","678","0","0","0","0","0","/usr/libexec/mobileactivationd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7604","0",,"False",,,"678",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"678",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mobileactivationd)","0","","True","mobileactivationd",,,,,
"mobileassetd","411","0","0","0","0","0","/usr/libexec/mobileassetd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7568","0",,"False",,,"411",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"411",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (mobileassetd)","0","","True","mobileassetd",,,,,
"mobiletimerd","1","0","437196996608","7634944","0","0","/System/Library/PrivateFrameworks/MobileTimer.framework/Executables/mobiletimerd","",,,"0.09555",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7532","0",,"False","10/09/2025 11:53:08 AM",,"745",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437196996608","-889667584","False",,,,"7634944","7634944",,"System.Diagnostics.ProcessModule (mobiletimerd)","0","","True","mobiletimerd","00:00:00.0340083","00:00:00.0955500","00:00:00.0615416",,
"ModelCatalogAgent","1","0","437197438976","7553024","0","0","/System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/ModelCatalogAgent","",,,"0.23165",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7500","0",,"False","10/09/2025 11:53:29 AM",,"1143",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437197438976","-889225216","False",,,,"7553024","7553024",,"System.Diagnostics.ProcessModule (ModelCatalogAgent)","0","","True","ModelCatalogAgent","00:00:00.0610458","00:00:00.2316500","00:00:00.1706000",,
"modelcatalogd","536","0","0","0","0","0","/System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/modelcatalogd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7464","0",,"False",,,"536",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"536",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (modelcatalogd)","0","","True","modelcatalogd",,,,,
"modelmanagerd","535","0","0","0","0","0","/usr/libexec/modelmanagerd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7440","0",,"False",,,"535",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"535",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (modelmanagerd)","0","","True","modelmanagerd",,,,,
"MTLAssetUpgraderD","1","0","437197586432","4505600","0","0","/usr/libexec/MTLAssetUpgraderD","",,,"1.1736916",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3580","0",,"False","10/09/2025 11:53:40 AM",,"1389",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437197586432","-889077760","False",,,,"4505600","4505600",,"System.Diagnostics.ProcessModule (MTLAssetUpgraderD)","0","","True","MTLAssetUpgraderD","00:00:00.9007791","00:00:01.1736916","00:00:00.2729083",,
"MTLCompilerService","698","0","0","0","0","0","/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7364","0",,"False",,,"698",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"698",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (MTLCompilerService)","0","","True","MTLCompilerService",,,,,
"naturallanguaged","1","0","437196128256","4259840","0","0","/usr/libexec/naturallanguaged","",,,"0.0625916",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7324","0",,"False","10/09/2025 11:53:33 AM",,"1322",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437196128256","-890535936","False",,,,"4259840","4259840",,"System.Diagnostics.ProcessModule (naturallanguaged)","0","","True","naturallanguaged","00:00:00.0181125","00:00:00.0625916","00:00:00.0444750",,
"ndoagent","1","0","437192769536","5783552","0","0","/System/Library/PrivateFrameworks/NewDeviceOutreach.framework/ndoagent","",,,"0.0449583",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5512","0",,"False","10/09/2025 11:53:08 AM",,"711",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437192769536","-893894656","False",,,,"5783552","5783552",,"System.Diagnostics.ProcessModule (ndoagent)","0","","True","ndoagent","00:00:00.0244958","00:00:00.0449583","00:00:00.0204625",,
"neagent","1","0","437207318528","11943936","0","0","/usr/libexec/neagent","",,,"0.4094416",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3560","0",,"False","10/09/2025 11:53:08 AM",,"715",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437207318528","-879345664","False",,,,"11943936","11943936",,"System.Diagnostics.ProcessModule (neagent)","0","","True","neagent","00:00:00.1379708","00:00:00.4094416","00:00:00.2714708",,
"nearbyd","810","0","0","0","0","0","/usr/libexec/nearbyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7208","0",,"False",,,"810",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"810",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nearbyd)","0","","True","nearbyd",,,,,
"nehelper","419","0","0","0","0","0","/usr/libexec/nehelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7172","0",,"False",,,"419",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"419",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nehelper)","0","","True","nehelper",,,,,
"nesessionmanager","370","0","0","0","0","0","/usr/libexec/nesessionmanager","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7136","0",,"False",,,"370",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"370",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nesessionmanager)","0","","True","nesessionmanager",,,,,
"netbiosd","722","0","0","0","0","0","/usr/sbin/netbiosd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7104","0",,"False",,,"722",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Idle","0","0",,"722",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (netbiosd)","0","","True","netbiosd",,,,,
"networkserviceproxy","1","0","437208285184","11894784","0","0","/usr/libexec/networkserviceproxy","",,,"0.5935666",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7068","0",,"False","10/09/2025 11:53:09 AM",,"753",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437208285184","-878379008","False",,,,"11894784","11894784",,"System.Diagnostics.ProcessModule (networkserviceproxy)","0","","True","networkserviceproxy","00:00:00.2107541","00:00:00.5935666","00:00:00.3828125",,
"nfcd","1216","0","0","0","0","0","/usr/libexec/nfcd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7040","0",,"False",,,"1216",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1216",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nfcd)","0","","True","nfcd",,,,,
"NFStorageServer","1240","0","0","0","0","0","/System/Library/PrivateFrameworks/NearFieldPrivateServices.framework/Versions/A/XPCServices/NFStorageServer.xpc/Contents/MacOS/NFStorageServer","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7004","0",,"False",,,"1240",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1240",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (NFStorageServer)","0","","True","NFStorageServer",,,,,
"NotificationCenter","1","0","421833211904","38092800","0","0","/System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter","",,,"3.6026208",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6972","0",,"False","10/09/2025 11:53:10 AM",,"772",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421833211904","926416896","False",,,,"38092800","38092800",,"System.Diagnostics.ProcessModule (NotificationCenter)","0","","True","NotificationCenter","00:00:00.7129875","00:00:03.6026208","00:00:02.8896291",,
"notifyd","385","0","0","0","0","0","/usr/sbin/notifyd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3548","0",,"False",,,"385",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"385",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (notifyd)","0","","True","notifyd",,,,,
"NowPlayingTouchUI","1","0","421576015872","21856256","0","0","/System/Library/CoreServices/NowPlayingTouchUI.app/Contents/MacOS/NowPlayingTouchUI","",,,"0.2565958",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5528","0",,"False","10/09/2025 11:53:21 AM",,"955",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","421576015872","669220864","False",,,,"21856256","21856256",,"System.Diagnostics.ProcessModule (NowPlayingTouchUI)","0","","True","NowPlayingTouchUI","00:00:00.0952291","00:00:00.2565958","00:00:00.1613666",,
"NRDUpdated","1180","0","0","0","0","0","/usr/libexec/NRDUpdated","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6860","0",,"False",,,"1180",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1180",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (NRDUpdated)","0","","True","NRDUpdated",,,,,
"nsattributedstringagent","1342","0","0","0","0","0","/System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6828","0",,"False",,,"1342",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1342",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nsattributedstringagent)","0","","True","nsattributedstringagent",,,,,
"nsattributedstringagent","1359","0","441887162368","25247744","0","0","/System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent","",,,"0.504775",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6792","0",,"False","10/09/2025 11:53:35 AM",,"1359",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1359",,"System.Diagnostics.ProcessThreadCollection","0","441887162368","-494469120","False",,,,"25247744","25247744",,"System.Diagnostics.ProcessModule (nsattributedstringagent)","0","","True","nsattributedstringagent","00:00:00.2239875","00:00:00.5047750","00:00:00.2807833",,
"nsurlsessiond","434","0","0","0","0","0","/usr/libexec/nsurlsessiond","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6764","0",,"False",,,"434",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"434",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (nsurlsessiond)","0","","True","nsurlsessiond",,,,,
"nsurlsessiond","1","0","437200224256","11829248","0","0","/usr/libexec/nsurlsessiond","",,,"0.2582041",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6728","0",,"False","10/09/2025 11:53:08 AM",,"727",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","437200224256","-886439936","False",,,,"11829248","11829248",,"System.Diagnostics.ProcessModule (nsurlsessiond)","0","","True","nsurlsessiond","00:00:00.1240000","00:00:00.2582041","00:00:00.1342041",,
"oahd","897","0","0","0","0","0","/usr/libexec/rosetta/oahd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3536","0",,"False",,,"897",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"897",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (oahd)","0","","True","oahd",,,,,
"On-Demand Scan","851","0","420239343616","12795904","0","0","/Library/Sentinel/sentinel-agent.bundle/Contents/MacOS/sentinel_helper.app/Contents/PlugIns/On-Demand Scan.appex/Contents/MacOS/On-Demand Scan","",,,"0.0808",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","1628","0",,"False","10/09/2025 11:53:14 AM",,"851",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"851",,"System.Diagnostics.ProcessThreadCollection","0","420239343616","-667451392","False",,,,"12795904","12795904",,"System.Diagnostics.ProcessModule (On-Demand Scan)","0","","True","On-Demand Scan","00:00:00.0347291","00:00:00.0808000","00:00:00.0460666",,
"online-auth-agent","3260","0","0","0","0","0","/usr/libexec/online-auth-agent","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6620","0",,"False",,,"3260",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"3260",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (online-auth-agent)","0","","True","online-auth-agent",,,,,
"opendirectoryd","360","0","0","0","0","0","/usr/libexec/opendirectoryd","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6588","0",,"False",,,"360",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"360",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (opendirectoryd)","0","","True","opendirectoryd",,,,,
"osanalyticshelper","1003","0","0","0","0","0","/System/Library/CoreServices/osanalyticshelper","",,,,,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6552","0",,"False",,,"1003",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1003",,"System.Diagnostics.ProcessThreadCollection","0","0","0","False",,,,"0","0",,"System.Diagnostics.ProcessModule (osanalyticshelper)","0","","True","osanalyticshelper",,,,,
"OSDUIHelper","1","0","420884627456","15794176","0","0","/System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper","",,,"0.3407791",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6528","0",,"False","10/09/2025 11:53:35 AM",,"1355",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1",,"System.Diagnostics.ProcessThreadCollection","0","420884627456","-22167552","False",,,,"15794176","15794176",,"System.Diagnostics.ProcessModule (OSDUIHelper)","0","","True","OSDUIHelper","00:00:00.1432125","00:00:00.3407791","00:00:00.1975625",,
"PackageThumbnailExtension","1349","0","437208334336","5423104","0","0","/System/Library/ExtensionKit/Extensions/PackageThumbnailExtension.appex/Contents/MacOS/PackageThumbnailExtension","",,,"0.2254375",,,,,"Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","6492","0",,"False","10/09/2025 11:53:34 AM",,"1349",".",,,"System.Diagnostics.ProcessModuleCollection","0","0","0","0","0","0","0","0","0","0","0","0","False","Normal","0","0",,"1349",,"System.Diagnostics.ProcessThreadCollection","0","437208334336","-878329856","False",,,,"5423104","5423104",,"System.Diagnostics.ProcessModule (PackageThumbnailExtension)","0","","True","PackageThumbnailExtension","00:00:00.0593166","00:00:00.2254375","00:00:00.1661166",,
